position.x,position.y,position.z,rotation.x,rotation.y,rotation.z,rotation.w,localScale.x,localScale.y,localScale.z,localPosition.x,localPosition.y,localPosition.z,localRotation.x,localRotation.y,localRotation.z,localRotation.w,frame,timeStamp,
-0.1377009,1.149457,1.137218,-0.05817991,0.1908811,-0.8453003,-0.495628,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7030,100.169,
-0.1378836,1.149356,1.137113,-0.0577312,0.1912921,-0.8449872,-0.4960558,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7031,100.1834,
-0.1380611,1.149243,1.136968,-0.05725373,0.1916415,-0.8446438,-0.4965607,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7032,100.197,
-0.1382681,1.149093,1.13677,-0.05675677,0.1919453,-0.844058,-0.4974956,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7033,100.2106,
-0.1385338,1.148899,1.136562,-0.05619118,0.1927313,-0.8432311,-0.4986569,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7034,100.2247,
-0.1388018,1.148764,1.136409,-0.05561668,0.1933662,-0.8426988,-0.4993748,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7035,100.239,
-0.1391118,1.148687,1.136272,-0.05482024,0.1939762,-0.8423914,-0.4997449,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7036,100.2527,
-0.1394007,1.148658,1.136178,-0.05415639,0.1944751,-0.8426013,-0.4992691,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7037,100.2669,
-0.1398017,1.148641,1.136053,-0.0531542,0.1952166,-0.8428742,-0.4986266,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7038,100.2811,
-0.140212,1.14867,1.135927,-0.05200835,0.1958073,-0.8432201,-0.4979304,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7039,100.2948,
-0.1404691,1.148764,1.135864,-0.05137864,0.1960651,-0.8434362,-0.4975281,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7040,100.3083,
-0.1407003,1.148917,1.135805,-0.05087336,0.1964656,-0.8435127,-0.4972924,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7041,100.3225,
-0.1407383,1.149024,1.135808,-0.05099204,0.1965142,-0.8433967,-0.4974577,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7042,100.3366,
-0.1407346,1.149092,1.135799,-0.05114514,0.1964327,-0.8433481,-0.4975565,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7043,100.3505,
-0.140828,1.149167,1.135796,-0.05095958,0.1965077,-0.8432596,-0.4976959,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7044,100.3647,
-0.1409368,1.149257,1.135839,-0.05082598,0.1964634,-0.8431642,-0.4978887,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7045,100.3783,
-0.1409915,1.149381,1.13583,-0.05079969,0.1964322,-0.8432095,-0.4978269,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7046,100.392,
-0.1410766,1.149499,1.135845,-0.05083013,0.1963991,-0.8433428,-0.497611,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7047,100.4064,
-0.1411067,1.149549,1.135893,-0.05106914,0.1963448,-0.8434578,-0.497413,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7048,100.4201,
-0.14109,1.149479,1.136011,-0.0515474,0.196382,-0.8433668,-0.4975033,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7049,100.434,
-0.1410159,1.149358,1.136135,-0.05211804,0.1965004,-0.8431141,-0.4978254,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7050,100.4479,
-0.1408474,1.149151,1.136309,-0.05292024,0.1967291,-0.8427365,-0.4982895,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7051,100.4624,
-0.1405561,1.148872,1.136528,-0.05388217,0.1971004,-0.8421639,-0.4990072,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7052,100.4759,
-0.1402343,1.148576,1.136707,-0.05496683,0.1975853,-0.8415338,-0.4997598,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7053,100.4898,
-0.1397731,1.148206,1.136884,-0.05636227,0.1980622,-0.840711,-0.5007992,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7054,100.5042,
-0.1393823,1.147949,1.136953,-0.05722126,0.1982702,-0.8402066,-0.5014654,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7055,100.5179,
-0.1389617,1.147694,1.136997,-0.05805673,0.1983951,-0.8397623,-0.502064,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7056,100.5314,
-0.1386451,1.147513,1.137007,-0.05845834,0.198559,-0.8395072,-0.5023791,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7057,100.5456,
-0.1383522,1.147357,1.13702,-0.0588802,0.1988683,-0.8392643,-0.5026133,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7058,100.5595,
-0.1380224,1.147201,1.136988,-0.05925996,0.199292,-0.8388869,-0.5030306,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7059,100.5735,
-0.1377151,1.147066,1.13691,-0.05967388,0.1996308,-0.8386712,-0.5032071,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7060,100.5876,
-0.1374427,1.146981,1.136785,-0.0601942,0.1995985,-0.8387009,-0.5031084,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7061,100.6015,
-0.1372388,1.146946,1.13666,-0.06046705,0.1995789,-0.8387555,-0.5029924,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7062,100.6156,
-0.1370101,1.14696,1.136495,-0.06066433,0.199178,-0.8388843,-0.5029128,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7063,100.6296,
-0.1368744,1.147008,1.136368,-0.06061656,0.1990103,-0.8389592,-0.50286,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7064,100.6432,
-0.136621,1.147038,1.136143,-0.06062257,0.1986765,-0.839314,-0.502399,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7065,100.6578,
-0.1364572,1.147056,1.135919,-0.06027896,0.198298,-0.8399493,-0.5015274,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7066,100.6723,
-0.1364488,1.147051,1.135793,-0.05993234,0.1984171,-0.8403469,-0.5008554,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7067,100.6851,
-0.1364765,1.147032,1.135747,-0.0597529,0.1988106,-0.8404316,-0.5005785,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7068,100.6991,
-0.1364796,1.14704,1.135703,-0.05969637,0.1995092,-0.8404385,-0.5002956,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7069,100.7123,
-0.1364425,1.147088,1.13569,-0.05976843,0.2001256,-0.8401936,-0.5004522,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7070,100.7271,
-0.1363518,1.147179,1.135663,-0.05981629,0.2004913,-0.8398799,-0.5008265,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7071,100.7412,
-0.1362224,1.147336,1.135617,-0.05999324,0.2006035,-0.8396288,-0.5011813,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7072,100.7551,
-0.1360877,1.147514,1.135571,-0.06013863,0.2004899,-0.839534,-0.501368,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7073,100.7682,
-0.1360046,1.147635,1.135547,-0.06014719,0.200421,-0.8395565,-0.5013569,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7074,100.7831,
-0.1358226,1.147924,1.135516,-0.05993159,0.2003844,-0.8395654,-0.5013825,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7075,100.7965,
-0.1356314,1.148353,1.135479,-0.05897159,0.2004696,-0.839667,-0.5012922,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7076,100.8109,
-0.1355353,1.148731,1.135439,-0.05762027,0.2009052,-0.8399819,-0.500747,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7077,100.8251,
-0.1354532,1.148999,1.135374,-0.05663395,0.2014705,-0.8406046,-0.4995862,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7078,100.8382,
-0.1353018,1.149173,1.135259,-0.05587935,0.2018399,-0.8411225,-0.4986494,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7079,100.8518,
-0.1351195,1.149239,1.135187,-0.05566367,0.2023283,-0.8408375,-0.498956,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7080,100.8661,
-0.1348865,1.149354,1.135119,-0.05551479,0.2029073,-0.8402142,-0.4997869,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7081,100.8804,
-0.1345289,1.149528,1.134996,-0.05532388,0.2036637,-0.8395926,-0.5005445,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7082,100.8943,
-0.1340457,1.149743,1.13478,-0.05562729,0.2043904,-0.8389108,-0.5013573,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7083,100.9078,
-0.1336519,1.149974,1.134523,-0.05578532,0.2049581,-0.8384926,-0.5018072,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7084,100.922,
-0.1333246,1.150254,1.134219,-0.05562367,0.20546,-0.8382369,-0.5020471,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7085,100.9359,
-0.1329788,1.150684,1.133829,-0.05510529,0.2060721,-0.8379186,-0.5023847,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7086,100.9499,
-0.1326173,1.151243,1.133348,-0.05447038,0.2071176,-0.8373313,-0.5030028,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7087,100.9644,
-0.1322485,1.152227,1.132586,-0.05397844,0.2088583,-0.836287,-0.5040721,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7088,100.9778,
-0.1319176,1.153606,1.131492,-0.0542357,0.2116977,-0.8343375,-0.5060866,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7089,100.9922,
-0.1315993,1.154608,1.130681,-0.05753513,0.2140166,-0.8315569,-0.5093131,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7090,101.0056,
-0.1311595,1.155985,1.129671,-0.06218731,0.2175604,-0.8239806,-0.519477,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7091,101.0195,
-0.1306457,1.157486,1.128598,-0.06789644,0.2199199,-0.8152329,-0.5314327,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7092,101.0332,
-0.1300894,1.159063,1.127445,-0.07494606,0.2211783,-0.8073028,-0.5419645,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7093,101.0475,
-0.1295672,1.161009,1.12603,-0.08310404,0.2213705,-0.7990432,-0.5528281,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7094,101.0615,
-0.129247,1.163479,1.124489,-0.08952831,0.2189315,-0.7923993,-0.5622786,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7095,101.0762,
-0.1292357,1.166183,1.122916,-0.0929006,0.2145069,-0.788218,-0.5692706,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7096,101.0891,
-0.1292532,1.16935,1.121257,-0.09537624,0.2066071,-0.7857158,-0.575211,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7097,101.1034,
-0.129174,1.172613,1.11947,-0.09868732,0.1983169,-0.7826504,-0.5817127,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7098,101.1178,
-0.1288035,1.175361,1.117958,-0.1067876,0.1947253,-0.7766916,-0.5894309,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7099,101.131,
-0.1284419,1.17803,1.116533,-0.1202337,0.1941962,-0.7682697,-0.5979913,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7100,101.1456,
-0.1276394,1.179962,1.11508,-0.141747,0.1910805,-0.7615504,-0.6028575,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7101,101.1589,
-0.1276783,1.182336,1.11302,-0.1526745,0.1904277,-0.7511668,-0.6133322,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7102,101.1726,
-0.1282071,1.185272,1.110691,-0.1538731,0.1919297,-0.7375178,-0.6289306,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7103,101.1867,
-0.1284464,1.188204,1.108492,-0.1579689,0.1908549,-0.7238602,-0.6439309,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7104,101.201,
-0.1283814,1.190917,1.106505,-0.1661124,0.1879988,-0.7129366,-0.6548164,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7105,101.2147,
-0.1282576,1.193765,1.104323,-0.1754749,0.182165,-0.7062706,-0.661216,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7106,101.2285,
-0.1280045,1.196413,1.102054,-0.1855409,0.1757968,-0.7009354,-0.6658527,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7107,101.2425,
-0.1277851,1.199247,1.099629,-0.1927595,0.1692611,-0.6943823,-0.6723302,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7108,101.257,
-0.1276001,1.202418,1.09693,-0.1975434,0.1597743,-0.6886935,-0.6790804,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7109,101.2706,
-0.1274893,1.205696,1.094275,-0.2008946,0.1478824,-0.6853271,-0.6841777,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7110,101.2847,
-0.1275226,1.209031,1.091651,-0.2033233,0.1353854,-0.6840051,-0.6873627,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7111,101.2986,
-0.1276802,1.212538,1.088705,-0.2050165,0.1226165,-0.6854678,-0.687799,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7112,101.3125,
-0.128737,1.215257,1.085485,-0.2050175,0.116448,-0.6885159,-0.6858233,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7113,101.3259,
-0.1289673,1.217858,1.082576,-0.2074349,0.1019282,-0.6939122,-0.6819585,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7114,101.3402,
-0.128856,1.220292,1.079435,-0.2094146,0.08622308,-0.6931928,-0.6842477,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7115,101.3541,
-0.1283853,1.222629,1.07624,-0.2116879,0.06744747,-0.6921323,-0.6867257,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7116,101.3679,
-0.1279278,1.225056,1.073067,-0.2137215,0.04763411,-0.6924247,-0.6874607,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7117,101.3825,
-0.1276696,1.227487,1.069984,-0.2157051,0.02838781,-0.695347,-0.6849513,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7118,101.3961,
-0.1275046,1.229843,1.067231,-0.2180606,0.01187024,-0.6984765,-0.681498,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7119,101.4096,
-0.127311,1.232257,1.064907,-0.2202288,-0.005090006,-0.7025967,-0.6766323,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7120,101.4239,
-0.1272561,1.234914,1.062391,-0.2205214,-0.02182958,-0.7053165,-0.6733665,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7121,101.4379,
-0.1272736,1.237667,1.0599,-0.2202915,-0.03834455,-0.7085842,-0.6692607,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7122,101.4514,
