position.x,position.y,position.z,rotation.x,rotation.y,rotation.z,rotation.w,localScale.x,localScale.y,localScale.z,localPosition.x,localPosition.y,localPosition.z,localRotation.x,localRotation.y,localRotation.z,localRotation.w,frame,timeStamp,
0.001171062,-0.007227598,-0.006811053,0.5843378,0.7064716,-0.2630291,0.3004381,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2758,40.4024,
0.001170814,-0.007227642,-0.006811051,0.5843372,0.706472,-0.2630399,0.300429,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2759,40.41639,
0.001170588,-0.007227581,-0.006811153,0.5843297,0.7064819,-0.2630483,0.300413,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2760,40.43018,
0.001170523,-0.007227635,-0.006811107,0.5843117,0.7064951,-0.2630605,0.3004062,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2761,40.44487,
0.001176029,-0.007227679,-0.00681011,0.5844203,0.7063701,-0.2628252,0.3006949,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2762,40.45897,
0.001176074,-0.00722759,-0.006810199,0.5844115,0.7063804,-0.2628236,0.3006891,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2763,40.47209,
0.001175752,-0.007227601,-0.006810244,0.5844107,0.7063826,-0.2628355,0.3006749,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2764,40.486,
0.001175713,-0.007227567,-0.006810283,0.5844095,0.706385,-0.262836,0.300671,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2765,40.50022,
0.001181147,-0.007227551,-0.006809361,0.5845045,0.7062739,-0.2626063,0.3009483,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2766,40.51397,
0.001181027,-0.007227605,-0.006809324,0.5844983,0.7062775,-0.2626154,0.3009435,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2767,40.52803,
0.001181102,-0.007227518,-0.006809404,0.5844998,0.7062792,-0.2626084,0.3009429,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2768,40.54178,
0.001186307,-0.007227534,-0.00680848,0.5846059,0.7061586,-0.2623833,0.3012159,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2769,40.55604,
0.001186304,-0.007227492,-0.006808527,0.5845902,0.7061733,-0.2623883,0.3012077,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2770,40.56963,
0.001186219,-0.007227551,-0.00680848,0.5845734,0.7061856,-0.2624009,0.3012006,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2771,40.58396,
0.001185951,-0.007227598,-0.006808478,0.584576,0.7061834,-0.2624111,0.301192,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2772,40.59794,
0.001191093,-0.007227764,-0.006807402,0.5846892,0.7060515,-0.2621913,0.3014724,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2773,40.61195,
0.001190542,-0.007227839,-0.006807419,0.584699,0.706044,-0.2622094,0.3014553,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2774,40.62551,
0.001190241,-0.00722789,-0.006807419,0.5847004,0.7060428,-0.2622215,0.3014449,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2775,40.63927,
0.001190304,-0.007227841,-0.006807458,0.5846946,0.706049,-0.2622196,0.3014432,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2776,40.653,
0.00119592,-0.007227787,-0.006806532,0.5847636,0.7059591,-0.2619928,0.301717,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2777,40.66639,
0.001196133,-0.007228002,-0.006806267,0.5847425,0.7059672,-0.2620036,0.3017297,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2778,40.68077,
0.001195976,-0.007228171,-0.006806113,0.584739,0.7059647,-0.2620177,0.3017301,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2779,40.69516,
0.001200257,-0.007228464,-0.006805051,0.5848732,0.7058159,-0.261824,0.3019863,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2780,40.70848,
0.001199442,-0.007228693,-0.006804951,0.5849043,0.7057865,-0.2618487,0.3019732,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2781,40.72264,
0.001199519,-0.007228548,-0.006805088,0.5848966,0.7057977,-0.2618432,0.3019664,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2782,40.73634,
0.001200247,-0.007228473,-0.006805044,0.5848473,0.705837,-0.2618358,0.3019767,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2783,40.75022,
0.001205683,-0.00722827,-0.006804295,0.5849198,0.7057505,-0.2616074,0.3022363,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2784,40.76475,
0.001205008,-0.007228358,-0.006804323,0.5849416,0.7057334,-0.2616252,0.3022188,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2785,40.7788,
0.001204259,-0.007228703,-0.006804086,0.5849713,0.7057004,-0.2616531,0.302214,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2786,40.79226,
0.001203491,-0.007228782,-0.00680414,0.5849972,0.7056808,-0.2616721,0.3021933,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2787,40.80648,
0.001203285,-0.007229048,-0.006803894,0.584992,0.7056764,-0.2616927,0.3021958,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2788,40.8205,
0.001203532,-0.007228939,-0.006803967,0.5849743,0.7056937,-0.261687,0.3021947,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2789,40.83414,
0.001203727,-0.007228835,-0.006804043,0.5849568,0.7057108,-0.2616834,0.3021915,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2790,40.84794,
0.001203766,-0.007228931,-0.006803932,0.5849349,0.7057251,-0.2616955,0.3021901,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2791,40.86233,
0.00120364,-0.007228853,-0.006804038,0.5849407,0.7057239,-0.261694,0.3021826,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2792,40.8758,
0.001203302,-0.007229197,-0.006803732,0.5849375,0.7057158,-0.2617218,0.3021839,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2793,40.88963,
0.001202539,-0.00722955,-0.006803492,0.5849621,0.7056869,-0.2617527,0.302177,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2794,40.90387,
0.001201556,-0.007229682,-0.006803526,0.5849906,0.7056645,-0.2617803,0.3021504,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2795,40.91776,
0.001200708,-0.007229864,-0.006803483,0.5850233,0.7056359,-0.2618034,0.3021339,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2796,40.93161,
0.001200623,-0.00722997,-0.006803386,0.5850257,0.7056305,-0.2618099,0.3021364,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2797,40.94613,
0.00120099,-0.0072297,-0.006803606,0.5850064,0.7056543,-0.2617939,0.3021318,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2798,40.96004,
0.001202032,-0.007229564,-0.006803568,0.5849418,0.7057064,-0.2617796,0.3021475,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2799,40.97363,
0.001202684,-0.007229495,-0.006803526,0.5849084,0.7057327,-0.2617683,0.3021607,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2800,40.98724,
0.001202839,-0.007229409,-0.006803591,0.5849038,0.7057387,-0.2617612,0.3021616,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2801,41.00145,
0.001202286,-0.007229614,-0.006803468,0.584921,0.7057202,-0.2617818,0.3021537,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2802,41.01558,
0.001201424,-0.007229799,-0.006803425,0.5849531,0.705692,-0.2618059,0.3021366,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2803,41.02958,
0.001200718,-0.007229842,-0.006803503,0.5849807,0.7056719,-0.2618203,0.3021174,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2804,41.04362,
0.001200165,-0.007229874,-0.006803567,0.5849915,0.7056652,-0.2618364,0.3020984,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2805,41.05835,
0.001200007,-0.007229687,-0.006803792,0.5849887,0.7056755,-0.2618351,0.3020807,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2806,41.07204,
0.001200341,-0.007229576,-0.006803852,0.5849716,0.7056919,-0.2618261,0.3020836,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2807,41.08588,
0.001200941,-0.007229383,-0.006803954,0.5849251,0.705734,-0.261817,0.3020832,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2808,41.09938,
0.001201442,-0.007229296,-0.006803956,0.584896,0.7057582,-0.2618084,0.3020903,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2809,41.11356,
0.001201455,-0.007229352,-0.006803894,0.5848975,0.7057548,-0.2618096,0.3020944,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2810,41.12751,
0.001200819,-0.007229329,-0.00680403,0.5849227,0.7057387,-0.26182,0.3020741,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2811,41.14098,
0.001200189,-0.007229527,-0.006803934,0.584947,0.7057151,-0.2618398,0.3020651,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2812,41.15433,
0.001199316,-0.007229624,-0.006803982,0.5849811,0.7056886,-0.2618597,0.3020437,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2813,41.16807,
0.001198849,-0.007229782,-0.006803898,0.584995,0.7056739,-0.2618767,0.3020361,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2814,41.18235,
0.001198919,-0.007229714,-0.006803958,0.5849841,0.7056853,-0.261876,0.3020316,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2815,41.19625,
0.001199661,-0.00722958,-0.006803971,0.5849553,0.7057096,-0.2618569,0.3020472,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2816,41.21012,
0.001200078,-0.007229538,-0.006803939,0.584931,0.7057286,-0.2618511,0.3020548,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2817,41.2242,
0.001200121,-0.007229475,-0.006803999,0.5849183,0.7057413,-0.2618523,0.3020487,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2818,41.2386,
0.001200068,-0.007229499,-0.006803984,0.584914,0.7057443,-0.261857,0.302046,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2819,41.25189,
0.001199584,-0.007229487,-0.006804083,0.5849352,0.7057301,-0.2618642,0.3020316,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2820,41.26637,
0.001198833,-0.007229514,-0.006804183,0.5849645,0.7057095,-0.2618789,0.3020104,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2821,41.28045,
0.001198499,-0.007229547,-0.006804207,0.5849749,0.7057016,-0.2618875,0.302001,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2822,41.29427,
0.001198466,-0.007229448,-0.006804319,0.5849763,0.7057045,-0.2618838,0.3019949,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2823,41.30791,
0.001198502,-0.007229365,-0.006804401,0.5849636,0.7057179,-0.2618845,0.3019875,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2824,41.32209,
0.001198889,-0.007229323,-0.006804377,0.5849429,0.7057342,-0.2618781,0.301995,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2825,41.33607,
0.001198947,-0.007229252,-0.006804444,0.5849383,0.7057405,-0.2618751,0.3019922,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2826,41.3501,
0.001199003,-0.007229241,-0.006804446,0.5849341,0.705744,-0.2618745,0.3019927,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2827,41.36415,
0.001198706,-0.007229301,-0.006804435,0.5849407,0.7057381,-0.2618845,0.3019849,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2828,41.37807,
0.1734194,0.8413944,1.401311,0.4212809,-0.06600629,0.4762668,0.7689836,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2829,41.3917,
0.1734193,0.8413945,1.401311,0.4212807,-0.06600852,0.4762655,0.7689842,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2830,41.40549,
0.1734194,0.8413945,1.401311,0.4212786,-0.06600627,0.4762674,0.7689843,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2831,41.41963,
0.1734193,0.8413947,1.401311,0.4212798,-0.06600784,0.476262,0.7689869,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2832,41.43312,
0.1734192,0.841395,1.401312,0.4212746,-0.06600651,0.4762577,0.7689926,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2833,41.44754,
0.1734193,0.8413945,1.401311,0.4212784,-0.06600837,0.4762663,0.7689851,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2834,41.4617,
0.1734193,0.8413944,1.401311,0.4212775,-0.06601119,0.4762696,0.7689832,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2835,41.47553,
0.1734194,0.8413945,1.401312,0.4212817,-0.06600389,0.476264,0.768985,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2836,41.48906,
0.1734194,0.8413944,1.401311,0.4212813,-0.06600897,0.4762679,0.7689824,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2837,41.50336,
0.1734193,0.8413944,1.401311,0.4212792,-0.06600913,0.4762688,0.7689829,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2838,41.51739,
0.1734193,0.8413943,1.401311,0.4212784,-0.06601055,0.4762714,0.7689817,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2839,41.53096,
0.1734194,0.8413944,1.401311,0.4212809,-0.06600629,0.4762668,0.7689836,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2840,41.54527,
0.1734193,0.8413945,1.401311,0.4212784,-0.06600837,0.4762663,0.7689851,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2841,41.55913,
0.1734193,0.8413948,1.401312,0.4212734,-0.06600125,0.4762613,0.7689915,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2842,41.57273,
0.1734194,0.8413945,1.401312,0.4212804,-0.06600228,0.4762651,0.7689853,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2843,41.58738,
0.1734194,0.8413944,1.401311,0.4212795,-0.06600714,0.4762695,0.7689825,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2844,41.60109,
0.1734194,0.8413945,1.401312,0.4212832,-0.06600526,0.4762626,0.768985,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2845,41.61485,
0.1734193,0.8413946,1.401311,0.4212794,-0.06600949,0.4762651,0.7689851,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2846,41.62883,
0.1734193,0.8413945,1.401311,0.4212822,-0.06600736,0.4762655,0.7689835,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2847,41.64305,
0.1734194,0.8413944,1.401311,0.4212799,-0.06600496,0.4762676,0.7689837,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2848,41.65646,
0.1734192,0.8413947,1.401311,0.4212753,-0.06601006,0.4762645,0.7689877,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2849,41.67022,
0.1734193,0.8413944,1.401311,0.4212792,-0.06600913,0.4762688,0.7689829,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2850,41.68418,
0.1734193,0.8413945,1.401311,0.4212784,-0.06600837,0.4762663,0.7689851,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2851,41.69823,
0.1734193,0.8413945,1.401311,0.4212784,-0.06600837,0.4762663,0.7689851,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2852,41.71231,
0.1734194,0.8413945,1.401311,0.4212786,-0.06600627,0.4762674,0.7689843,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2853,41.72641,
0.1734193,0.8413945,1.401311,0.4212796,-0.06600749,0.4762667,0.7689843,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2854,41.7401,
0.1734193,0.8413944,1.401311,0.4212784,-0.06600818,0.4762694,0.7689831,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2855,41.75428,
0.1734194,0.8413944,1.401311,0.4212809,-0.06600629,0.4762668,0.7689836,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2856,41.76787,
0.1734193,0.8413945,1.401311,0.42128,-0.06600535,0.4762638,0.7689859,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2857,41.78207,
0.1734193,0.8413944,1.401311,0.4212783,-0.06600977,0.4762686,0.7689835,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2858,41.79612,
0.1734193,0.8413945,1.401311,0.4212772,-0.06601042,0.4762679,0.7689844,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2859,41.80964,
0.1734193,0.8413945,1.401311,0.4212784,-0.06600837,0.4762663,0.7689851,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2860,41.82368,
0.1734193,0.8413945,1.401311,0.4212784,-0.06600837,0.4762663,0.7689851,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2861,41.83784,
0.1734193,0.8413944,1.401311,0.4212792,-0.06600913,0.4762688,0.7689829,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2862,41.85165,
0.1734193,0.8413944,1.401311,0.4212784,-0.06600818,0.4762694,0.7689831,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2863,41.86579,
0.1734193,0.8413944,1.401311,0.4212784,-0.06600964,0.4762708,0.7689822,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2864,41.88001,
0.1734194,0.8413947,1.401312,0.4212805,-0.06600265,0.4762603,0.768988,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2865,41.89351,
0.1734193,0.8413944,1.401311,0.4212784,-0.06600818,0.4762694,0.7689831,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2866,41.90688,
0.1734193,0.8413948,1.401311,0.4212769,-0.06600748,0.4762626,0.7689883,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2867,41.92134,
0.1734193,0.8413944,1.401311,0.4212775,-0.06600888,0.4762692,0.7689837,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2868,41.9351,
0.1734193,0.8413945,1.401311,0.4212796,-0.06600749,0.4762667,0.7689843,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2869,41.94891,
0.1734194,0.8413944,1.401311,0.4212809,-0.06600629,0.4762668,0.7689836,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2870,41.96355,
0.1734194,0.8413944,1.401311,0.4212795,-0.06600714,0.4762695,0.7689825,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2871,41.97753,
0.1734193,0.8413948,1.401312,0.4212821,-0.06600428,0.4762588,0.768988,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2872,41.99085,
0.1734192,0.841395,1.401312,0.4212783,-0.06600703,0.4762573,0.7689908,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2873,42.00555,
0.1734193,0.8413945,1.401311,0.4212784,-0.06600837,0.4762663,0.7689851,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2874,42.01929,
0.1734193,0.8413947,1.401311,0.4212807,-0.06601065,0.4762635,0.7689853,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2875,42.03274,
0.1734193,0.8413946,1.401311,0.4212759,-0.06600788,0.4762665,0.7689863,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2876,42.04681,
0.1734193,0.8413945,1.401311,0.4212784,-0.06600837,0.4762663,0.7689851,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2877,42.06096,
0.1734194,0.8413944,1.401311,0.4212809,-0.06600629,0.4762668,0.7689836,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2878,42.07466,
0.1734194,0.8413945,1.401311,0.4212786,-0.06600627,0.4762674,0.7689843,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2879,42.08863,
0.1734193,0.8413945,1.401311,0.4212796,-0.06600749,0.4762667,0.7689843,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2880,42.10236,
0.1734194,0.8413944,1.401311,0.4212803,-0.0660082,0.4762688,0.7689825,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,2881,42.11662,
