position.x,position.y,position.z,rotation.x,rotation.y,rotation.z,rotation.w,localScale.x,localScale.y,localScale.z,localPosition.x,localPosition.y,localPosition.z,localRotation.x,localRotation.y,localRotation.z,localRotation.w,frame,timeStamp,
0.2723602,1.072476,1.144086,0.3181689,0.2820538,-0.7642031,0.4849824,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,5320,76.13091,
0.2721319,1.072582,1.145055,0.3196513,0.2807894,-0.764455,0.4843439,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,5321,76.26807,
0.2722379,1.072554,1.145276,0.3197941,0.2807955,-0.7644674,0.4842265,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,5322,76.28778,
0.27235,1.072539,1.145488,0.3199458,0.2807616,-0.7644194,0.4842217,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,5323,76.29827,
0.2724451,1.07252,1.14565,0.320012,0.2806916,-0.7643754,0.484288,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,5324,76.31244,
0.2725814,1.072492,1.145866,0.3200814,0.2805907,-0.7643466,0.4843462,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,5325,76.32584,
0.2727027,1.072463,1.146067,0.3201693,0.2805346,-0.7643613,0.4842975,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,5326,76.3391,
0.2728283,1.072432,1.146224,0.3202389,0.280495,-0.7643597,0.4842769,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,5327,76.35238,
0.273025,1.072373,1.146469,0.3203215,0.2804772,-0.7642444,0.4844143,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,5328,76.36616,
0.2731987,1.072313,1.146708,0.3203562,0.2804642,-0.7640656,0.4846812,-0.0025,0.0025,0.0025,0,0,0.01,0,0,-0.7071068,0.7071068,5329,76.38004,
